transaction_id,timestamp,branch,item,category,qty,unit_price,line_total,ticket_total,discount,tax,void,comp,refund,payment_method,staff
T20260313-03181,2026-03-13T17:33:00,MAIN,Dessert of Day,other,1,28.00,28.00,64.00,0.00,9.60,0,0,0,cash,S002
T20260313-03181,2026-03-13T17:33:00,MAIN,Iced Americano,other,1,16.00,16.00,64.00,0.00,9.60,0,0,0,cash,S002
T20260313-03182,2026-03-13T20:43:00,MAIN,Dessert of Day,other,1,28.00,28.00,28.00,0.00,4.20,0,0,0,mada,S002
T20260313-03183,2026-03-13T16:23:00,MAIN,Flat White,other,1,22.00,22.00,110.00,0.00,16.50,0,0,0,mada,S001
T20260313-03183,2026-03-13T16:23:00,MAIN,Chicken Sandwich,food,1,38.00,38.00,110.00,0.00,16.50,0,0,0,mada,S001
T20260313-03183,2026-03-13T16:23:00,MAIN,Bottled Water,other,1,5.00,5.00,110.00,0.00,16.50,0,0,0,mada,S001
T20260313-03183,2026-03-13T16:23:00,MAIN,Breakfast Set,food,1,45.00,45.00,110.00,0.00,16.50,0,0,0,mada,S001
T20260313-03184,2026-03-13T17:15:00,MAIN,Mocha,beverage,2,24.00,48.00,48.00,0.00,7.20,0,0,0,mastercard,S001
T20260313-03185,2026-03-13T14:36:00,MAIN,Breakfast Set,food,1,45.00,45.00,135.00,0.00,20.25,0,0,0,mastercard,S005
T20260313-03185,2026-03-13T14:36:00,MAIN,Breakfast Set,food,2,45.00,90.00,135.00,0.00,20.25,0,0,0,mastercard,S005
T20260313-03186,2026-03-13T10:54:00,MAIN,Dessert of Day,other,1,28.00,28.00,56.00,0.00,8.40,0,0,0,cash,S004
T20260313-03186,2026-03-13T10:54:00,MAIN,Dessert of Day,other,1,28.00,28.00,56.00,0.00,8.40,0,0,0,cash,S004
T20260313-03187,2026-03-13T11:43:00,MAIN,Chicken Sandwich,food,2,38.00,76.00,76.00,0.00,11.40,0,0,0,mada,S001
T20260313-03188,2026-03-13T13:01:00,MAIN,Chicken Sandwich,food,1,38.00,38.00,83.00,0.00,12.45,0,0,0,apple_pay,S003
T20260313-03188,2026-03-13T13:01:00,MAIN,Breakfast Set,food,1,45.00,45.00,83.00,0.00,12.45,0,0,0,apple_pay,S003
T20260313-03189,2026-03-13T19:27:00,MAIN,Dessert of Day,other,2,28.00,56.00,146.00,0.00,21.90,0,0,0,apple_pay,S002
T20260313-03189,2026-03-13T19:27:00,MAIN,Breakfast Set,food,1,45.00,45.00,146.00,0.00,21.90,0,0,0,apple_pay,S002
T20260313-03189,2026-03-13T19:27:00,MAIN,Breakfast Set,food,1,45.00,45.00,146.00,0.00,21.90,0,0,0,apple_pay,S002
T20260313-03190,2026-03-13T13:17:00,MAIN,Flat White,other,2,22.00,44.00,127.00,0.00,19.05,0,0,0,apple_pay,S005
T20260313-03190,2026-03-13T13:17:00,MAIN,Chicken Sandwich,food,1,38.00,38.00,127.00,0.00,19.05,0,0,0,apple_pay,S005
T20260313-03190,2026-03-13T13:17:00,MAIN,Breakfast Set,food,1,45.00,45.00,127.00,0.00,19.05,0,0,0,apple_pay,S005
T20260313-03191,2026-03-13T19:56:00,MAIN,Cappuccino,other,2,20.00,40.00,66.00,0.00,9.90,0,0,0,apple_pay,S002
T20260313-03191,2026-03-13T19:56:00,MAIN,Matcha Latte,beverage,1,26.00,26.00,66.00,0.00,9.90,0,0,0,apple_pay,S002
T20260313-03192,2026-03-13T11:51:00,MAIN,Chicken Sandwich,food,1,38.00,38.00,114.00,0.00,17.10,0,0,0,visa,S003
T20260313-03192,2026-03-13T11:51:00,MAIN,Cappuccino,other,3,20.00,60.00,114.00,0.00,17.10,0,0,0,visa,S003
T20260313-03192,2026-03-13T11:51:00,MAIN,Iced Americano,other,1,16.00,16.00,114.00,0.00,17.10,0,0,0,visa,S003
T20260313-03193,2026-03-13T09:25:00,MAIN,Iced Americano,other,1,16.00,16.00,16.00,0.00,2.40,0,0,0,mada,S001
T20260313-03194,2026-03-13T19:08:00,MAIN,Flat White,other,1,22.00,22.00,22.00,0.00,3.30,0,0,0,cash,S002
T20260313-03195,2026-03-13T16:51:00,MAIN,Bottled Water,other,2,5.00,10.00,24.00,0.00,3.60,0,0,0,cash,S005
T20260313-03195,2026-03-13T16:51:00,MAIN,Croissant,other,1,14.00,14.00,24.00,0.00,3.60,0,0,0,cash,S005
T20260313-03196,2026-03-13T08:34:00,MAIN,Matcha Latte,beverage,1,26.00,26.00,44.00,0.00,6.60,0,0,0,mada,S005
T20260313-03196,2026-03-13T08:34:00,MAIN,Latte,beverage,1,18.00,18.00,44.00,0.00,6.60,0,0,0,mada,S005
T20260313-03197,2026-03-13T13:40:00,MAIN,Croissant,other,1,14.00,14.00,66.00,0.00,9.90,0,0,0,mastercard,S002
T20260313-03197,2026-03-13T13:40:00,MAIN,Chicken Sandwich,food,1,38.00,38.00,66.00,0.00,9.90,0,0,0,mastercard,S002
T20260313-03197,2026-03-13T13:40:00,MAIN,Croissant,other,1,14.00,14.00,66.00,0.00,9.90,0,0,0,mastercard,S002
T20260313-03198,2026-03-13T18:58:00,MAIN,Flat White,other,2,22.00,44.00,44.00,0.00,6.60,0,0,0,cash,S003
T20260313-03199,2026-03-13T22:32:00,MAIN,Bottled Water,other,1,5.00,5.00,81.00,0.00,12.15,0,0,0,visa,S005
T20260313-03199,2026-03-13T22:32:00,MAIN,Chicken Sandwich,food,2,38.00,76.00,81.00,0.00,12.15,0,0,0,visa,S005
T20260313-03200,2026-03-13T10:19:00,MAIN,Latte,beverage,1,18.00,18.00,63.00,0.00,9.45,0,0,0,mastercard,S002
T20260313-03200,2026-03-13T10:19:00,MAIN,Breakfast Set,food,1,45.00,45.00,63.00,0.00,9.45,0,0,0,mastercard,S002
T20260313-03201,2026-03-13T11:06:00,MAIN,Breakfast Set,food,1,45.00,45.00,45.00,0.00,6.75,0,0,0,apple_pay,S002
T20260313-03202,2026-03-13T08:00:00,MAIN,Cappuccino,other,1,20.00,20.00,40.00,0.00,6.00,0,0,0,apple_pay,S001
T20260313-03202,2026-03-13T08:00:00,MAIN,Cappuccino,other,1,20.00,20.00,40.00,0.00,6.00,0,0,0,apple_pay,S001
T20260313-03203,2026-03-13T18:19:00,MAIN,Flat White,other,1,22.00,22.00,60.00,0.00,9.00,0,0,0,visa,S001
T20260313-03203,2026-03-13T18:19:00,MAIN,Chicken Sandwich,food,1,38.00,38.00,60.00,0.00,9.00,0,0,0,visa,S001
T20260313-03204,2026-03-13T20:11:00,MAIN,Iced Americano,other,1,16.00,16.00,34.00,0.00,5.10,0,0,0,mastercard,S003
T20260313-03204,2026-03-13T20:11:00,MAIN,Latte,beverage,1,18.00,18.00,34.00,0.00,5.10,0,0,0,mastercard,S003
T20260313-03205,2026-03-13T20:23:00,MAIN,Chicken Sandwich,food,2,38.00,76.00,175.00,0.00,26.25,0,0,0,visa,S001
T20260313-03205,2026-03-13T20:23:00,MAIN,Breakfast Set,food,1,45.00,45.00,175.00,0.00,26.25,0,0,0,visa,S001
T20260313-03205,2026-03-13T20:23:00,MAIN,Latte,beverage,3,18.00,54.00,175.00,0.00,26.25,0,0,0,visa,S001
T20260313-03206,2026-03-13T11:29:00,MAIN,Dessert of Day,other,1,28.00,28.00,52.00,0.00,7.80,0,0,0,apple_pay,S004
T20260313-03206,2026-03-13T11:29:00,MAIN,Mocha,beverage,1,24.00,24.00,52.00,0.00,7.80,0,0,0,apple_pay,S004
T20260313-03207,2026-03-13T18:44:00,MAIN,Matcha Latte,beverage,2,26.00,52.00,52.00,0.00,7.80,0,0,0,apple_pay,S003
T20260313-03208,2026-03-13T14:32:00,MAIN,Matcha Latte,beverage,1,26.00,26.00,52.00,0.00,7.80,0,0,0,mastercard,S003
T20260313-03208,2026-03-13T14:32:00,MAIN,Matcha Latte,beverage,1,26.00,26.00,52.00,0.00,7.80,0,0,0,mastercard,S003
T20260313-03209,2026-03-13T19:18:00,MAIN,Matcha Latte,beverage,1,26.00,26.00,26.00,0.00,3.90,0,0,0,apple_pay,S002
T20260313-03210,2026-03-13T18:36:00,MAIN,Iced Americano,other,1,16.00,16.00,74.00,0.00,11.10,0,0,0,apple_pay,S005
T20260313-03210,2026-03-13T18:36:00,MAIN,Mocha,beverage,1,24.00,24.00,74.00,0.00,11.10,0,0,0,apple_pay,S005
T20260313-03210,2026-03-13T18:36:00,MAIN,Mocha,beverage,1,24.00,24.00,74.00,0.00,11.10,0,0,0,apple_pay,S005
T20260313-03210,2026-03-13T18:36:00,MAIN,Bottled Water,other,2,5.00,10.00,74.00,0.00,11.10,0,0,0,apple_pay,S005
T20260313-03211,2026-03-13T12:25:00,MAIN,Chicken Sandwich,food,1,38.00,38.00,62.00,0.00,9.30,0,0,0,mastercard,S004
T20260313-03211,2026-03-13T12:25:00,MAIN,Mocha,beverage,1,24.00,24.00,62.00,0.00,9.30,0,0,0,mastercard,S004
T20260313-03212,2026-03-13T11:31:00,MAIN,Chicken Sandwich,food,1,38.00,38.00,74.00,0.00,11.10,0,0,0,apple_pay,S002
T20260313-03212,2026-03-13T11:31:00,MAIN,Latte,beverage,2,18.00,36.00,74.00,0.00,11.10,0,0,0,apple_pay,S002
T20260313-03213,2026-03-13T20:24:00,MAIN,Breakfast Set,food,1,45.00,45.00,45.00,0.00,6.75,0,0,0,cash,S003
T20260313-03214,2026-03-13T14:52:00,MAIN,Matcha Latte,beverage,1,26.00,26.00,86.00,0.00,12.90,0,0,0,mada,S005
T20260313-03214,2026-03-13T14:52:00,MAIN,Flat White,other,1,22.00,22.00,86.00,0.00,12.90,0,0,0,mada,S005
T20260313-03214,2026-03-13T14:52:00,MAIN,Chicken Sandwich,food,1,38.00,38.00,86.00,0.00,12.90,0,0,0,mada,S005
T20260313-03215,2026-03-13T11:40:00,MAIN,Croissant,other,1,14.00,14.00,86.00,0.00,12.90,0,0,0,visa,S003
T20260313-03215,2026-03-13T11:40:00,MAIN,Mocha,beverage,3,24.00,72.00,86.00,0.00,12.90,0,0,0,visa,S003
T20260313-03216,2026-03-13T13:54:00,MAIN,Flat White,other,1,22.00,22.00,54.00,0.00,8.10,0,0,0,mastercard,S002
T20260313-03216,2026-03-13T13:54:00,MAIN,Iced Americano,other,1,16.00,16.00,54.00,0.00,8.10,0,0,0,mastercard,S002
T20260313-03216,2026-03-13T13:54:00,MAIN,Iced Americano,other,1,16.00,16.00,54.00,0.00,8.10,0,0,0,mastercard,S002
T20260313-03217,2026-03-13T19:28:00,MAIN,Matcha Latte,beverage,1,26.00,26.00,71.00,0.00,10.65,0,0,0,mastercard,S005
T20260313-03217,2026-03-13T19:28:00,MAIN,Flat White,other,1,22.00,22.00,71.00,0.00,10.65,0,0,0,mastercard,S005
T20260313-03217,2026-03-13T19:28:00,MAIN,Latte,beverage,1,18.00,18.00,71.00,0.00,10.65,0,0,0,mastercard,S005
T20260313-03217,2026-03-13T19:28:00,MAIN,Bottled Water,other,1,5.00,5.00,71.00,0.00,10.65,0,0,0,mastercard,S005
T20260313-03218,2026-03-13T11:51:00,MAIN,Dessert of Day,other,1,28.00,28.00,28.00,0.00,4.20,0,0,0,mastercard,S005
T20260313-03219,2026-03-13T11:58:00,MAIN,Mocha,beverage,1,24.00,24.00,24.00,0.00,3.60,0,0,0,visa,S002
T20260313-03220,2026-03-13T18:21:00,MAIN,Matcha Latte,beverage,1,26.00,26.00,92.00,0.00,13.80,0,0,0,visa,S004
T20260313-03220,2026-03-13T18:21:00,MAIN,Flat White,other,3,22.00,66.00,92.00,0.00,13.80,0,0,0,visa,S004
T20260313-03221,2026-03-13T21:17:00,MAIN,Iced Americano,other,2,16.00,32.00,86.00,0.00,12.90,0,0,0,visa,S003
T20260313-03221,2026-03-13T21:17:00,MAIN,Latte,beverage,3,18.00,54.00,86.00,0.00,12.90,0,0,0,visa,S003
T20260313-03222,2026-03-13T12:37:00,MAIN,Latte,beverage,1,18.00,18.00,89.00,0.00,13.35,0,0,0,apple_pay,S003
T20260313-03222,2026-03-13T12:37:00,MAIN,Bottled Water,other,1,5.00,5.00,89.00,0.00,13.35,0,0,0,apple_pay,S003
T20260313-03222,2026-03-13T12:37:00,MAIN,Flat White,other,3,22.00,66.00,89.00,0.00,13.35,0,0,0,apple_pay,S003
T20260313-03223,2026-03-13T15:18:00,MAIN,Bottled Water,other,1,5.00,5.00,165.00,0.00,24.75,0,0,0,mastercard,S005
T20260313-03223,2026-03-13T15:18:00,MAIN,Dessert of Day,other,3,28.00,84.00,165.00,0.00,24.75,0,0,0,mastercard,S005
T20260313-03223,2026-03-13T15:18:00,MAIN,Chicken Sandwich,food,2,38.00,76.00,165.00,0.00,24.75,0,0,0,mastercard,S005
T20260313-03224,2026-03-13T19:27:00,MAIN,Cappuccino,other,1,20.00,20.00,64.00,0.00,9.60,0,0,0,apple_pay,S004
T20260313-03224,2026-03-13T19:27:00,MAIN,Flat White,other,2,22.00,44.00,64.00,0.00,9.60,0,0,0,apple_pay,S004
T20260313-03225,2026-03-13T21:12:00,MAIN,Cappuccino,other,1,20.00,20.00,65.00,0.00,9.75,0,0,0,visa,S004
T20260313-03225,2026-03-13T21:12:00,MAIN,Breakfast Set,food,1,45.00,45.00,65.00,0.00,9.75,0,0,0,visa,S004
T20260313-03226,2026-03-13T10:51:00,MAIN,Breakfast Set,food,1,45.00,45.00,45.00,0.00,6.75,0,0,0,mastercard,S002
T20260313-03227,2026-03-13T19:47:00,MAIN,Latte,beverage,1,18.00,18.00,169.00,0.00,25.35,0,0,0,apple_pay,S005
T20260313-03227,2026-03-13T19:47:00,MAIN,Flat White,other,1,22.00,22.00,169.00,0.00,25.35,0,0,0,apple_pay,S005
T20260313-03227,2026-03-13T19:47:00,MAIN,Breakfast Set,food,1,45.00,45.00,169.00,0.00,25.35,0,0,0,apple_pay,S005
T20260313-03227,2026-03-13T19:47:00,MAIN,Dessert of Day,other,3,28.00,84.00,169.00,0.00,25.35,0,0,0,apple_pay,S005
T20260313-03228,2026-03-13T10:57:00,MAIN,Cappuccino,other,1,20.00,20.00,60.00,0.00,9.00,0,0,0,mada,S002
T20260313-03228,2026-03-13T10:57:00,MAIN,Cappuccino,other,2,20.00,40.00,60.00,0.00,9.00,0,0,0,mada,S002
T20260313-03229,2026-03-13T15:41:00,MAIN,Mocha,beverage,1,24.00,24.00,52.00,0.00,7.80,0,0,0,mada,S005
T20260313-03229,2026-03-13T15:41:00,MAIN,Dessert of Day,other,1,28.00,28.00,52.00,0.00,7.80,0,0,0,mada,S005
T20260313-03230,2026-03-13T18:42:00,MAIN,Croissant,other,1,14.00,14.00,14.00,0.00,2.10,0,0,0,mastercard,S001
T20260313-03231,2026-03-13T15:51:00,MAIN,Matcha Latte,beverage,1,26.00,26.00,26.00,0.00,3.90,0,0,0,visa,S003
T20260313-03232,2026-03-13T16:03:00,MAIN,Chicken Sandwich,food,2,38.00,76.00,100.00,0.00,15.00,0,0,0,mastercard,S004
T20260313-03232,2026-03-13T16:03:00,MAIN,Mocha,beverage,1,24.00,24.00,100.00,0.00,15.00,0,0,0,mastercard,S004
T20260313-03233,2026-03-13T21:59:00,MAIN,Dessert of Day,other,1,28.00,28.00,54.00,0.00,8.10,0,0,0,apple_pay,S001
T20260313-03233,2026-03-13T21:59:00,MAIN,Matcha Latte,beverage,1,26.00,26.00,54.00,0.00,8.10,0,0,0,apple_pay,S001
T20260313-03234,2026-03-13T08:10:00,MAIN,Iced Americano,other,1,16.00,16.00,62.00,0.00,9.30,0,0,0,visa,S003
T20260313-03234,2026-03-13T08:10:00,MAIN,Latte,beverage,1,18.00,18.00,62.00,0.00,9.30,0,0,0,visa,S003
T20260313-03234,2026-03-13T08:10:00,MAIN,Dessert of Day,other,1,28.00,28.00,62.00,0.00,9.30,0,0,0,visa,S003
T20260313-03235,2026-03-13T14:34:00,MAIN,Matcha Latte,beverage,1,26.00,26.00,26.00,0.00,3.90,0,0,0,mada,S001
T20260314-03236,2026-03-14T13:28:00,MAIN,Flat White,other,1,22.00,22.00,45.00,0.00,6.75,0,0,0,visa,S003
T20260314-03236,2026-03-14T13:28:00,MAIN,Bottled Water,other,1,5.00,5.00,45.00,0.00,6.75,0,0,0,visa,S003
T20260314-03236,2026-03-14T13:28:00,MAIN,Latte,beverage,1,18.00,18.00,45.00,0.00,6.75,0,0,0,visa,S003
T20260314-03237,2026-03-14T18:47:00,MAIN,Breakfast Set,food,1,45.00,45.00,95.00,0.00,14.25,0,0,0,mastercard,S005
T20260314-03237,2026-03-14T18:47:00,MAIN,Mocha,beverage,1,24.00,24.00,95.00,0.00,14.25,0,0,0,mastercard,S005
T20260314-03237,2026-03-14T18:47:00,MAIN,Matcha Latte,beverage,1,26.00,26.00,95.00,0.00,14.25,0,0,0,mastercard,S005
T20260314-03238,2026-03-14T19:29:00,MAIN,Bottled Water,other,1,5.00,5.00,21.00,0.00,3.15,0,0,0,visa,S003
T20260314-03238,2026-03-14T19:29:00,MAIN,Iced Americano,other,1,16.00,16.00,21.00,0.00,3.15,0,0,0,visa,S003
T20260314-03239,2026-03-14T15:08:00,MAIN,Mocha,beverage,1,24.00,24.00,42.00,0.00,6.30,0,0,0,cash,S005
T20260314-03239,2026-03-14T15:08:00,MAIN,Latte,beverage,1,18.00,18.00,42.00,0.00,6.30,0,0,0,cash,S005
T20260314-03240,2026-03-14T19:58:00,MAIN,Bottled Water,other,1,5.00,5.00,77.00,0.00,11.55,0,0,0,apple_pay,S003
T20260314-03240,2026-03-14T19:58:00,MAIN,Dessert of Day,other,1,28.00,28.00,77.00,0.00,11.55,0,0,0,apple_pay,S003
T20260314-03240,2026-03-14T19:58:00,MAIN,Flat White,other,2,22.00,44.00,77.00,0.00,11.55,0,0,0,apple_pay,S003
T20260314-03241,2026-03-14T21:46:00,MAIN,Breakfast Set,food,1,45.00,45.00,90.00,0.00,13.50,0,0,0,mada,S001
T20260314-03241,2026-03-14T21:46:00,MAIN,Breakfast Set,food,1,45.00,45.00,90.00,0.00,13.50,0,0,0,mada,S001
T20260314-03242,2026-03-14T21:55:00,MAIN,Iced Americano,other,1,16.00,16.00,94.00,0.00,14.10,0,0,0,mastercard,S002
T20260314-03242,2026-03-14T21:55:00,MAIN,Dessert of Day,other,1,28.00,28.00,94.00,0.00,14.10,0,0,0,mastercard,S002
T20260314-03242,2026-03-14T21:55:00,MAIN,Mocha,beverage,1,24.00,24.00,94.00,0.00,14.10,0,0,0,mastercard,S002
T20260314-03242,2026-03-14T21:55:00,MAIN,Matcha Latte,beverage,1,26.00,26.00,94.00,0.00,14.10,0,0,0,mastercard,S002
T20260314-03243,2026-03-14T20:45:00,MAIN,Chicken Sandwich,food,2,38.00,76.00,142.00,0.00,21.30,0,0,0,mada,S002
T20260314-03243,2026-03-14T20:45:00,MAIN,Chicken Sandwich,food,1,38.00,38.00,142.00,0.00,21.30,0,0,0,mada,S002
T20260314-03243,2026-03-14T20:45:00,MAIN,Dessert of Day,other,1,28.00,28.00,142.00,0.00,21.30,0,0,0,mada,S002
T20260314-03244,2026-03-14T18:30:00,MAIN,Chicken Sandwich,food,1,38.00,38.00,64.00,0.00,9.60,0,0,0,apple_pay,S004
T20260314-03244,2026-03-14T18:30:00,MAIN,Matcha Latte,beverage,1,26.00,26.00,64.00,0.00,9.60,0,0,0,apple_pay,S004
T20260314-03245,2026-03-14T18:31:00,MAIN,Matcha Latte,beverage,1,26.00,26.00,72.00,0.00,10.80,0,0,0,mada,S005
T20260314-03245,2026-03-14T18:31:00,MAIN,Latte,beverage,1,18.00,18.00,72.00,0.00,10.80,0,0,0,mada,S005
T20260314-03245,2026-03-14T18:31:00,MAIN,Dessert of Day,other,1,28.00,28.00,72.00,0.00,10.80,0,0,0,mada,S005
T20260314-03246,2026-03-14T15:50:00,MAIN,Mocha,beverage,1,24.00,24.00,42.00,0.00,6.30,0,0,0,mada,S003
T20260314-03246,2026-03-14T15:50:00,MAIN,Latte,beverage,1,18.00,18.00,42.00,0.00,6.30,0,0,0,mada,S003
T20260314-03247,2026-03-14T10:52:00,MAIN,Breakfast Set,food,1,45.00,45.00,45.00,0.00,6.75,0,0,0,mastercard,S004
T20260314-03248,2026-03-14T11:59:00,MAIN,Croissant,other,1,14.00,14.00,30.00,0.00,4.50,0,0,0,mastercard,S003
T20260314-03248,2026-03-14T11:59:00,MAIN,Iced Americano,other,1,16.00,16.00,30.00,0.00,4.50,0,0,0,mastercard,S003
T20260314-03249,2026-03-14T14:33:00,MAIN,Croissant,other,1,14.00,14.00,104.00,0.00,15.60,0,0,0,mastercard,S005
T20260314-03249,2026-03-14T14:33:00,MAIN,Mocha,beverage,1,24.00,24.00,104.00,0.00,15.60,0,0,0,mastercard,S005
T20260314-03249,2026-03-14T14:33:00,MAIN,Flat White,other,3,22.00,66.00,104.00,0.00,15.60,0,0,0,mastercard,S005
T20260314-03250,2026-03-14T08:46:00,MAIN,Latte,beverage,1,18.00,18.00,63.00,0.00,9.45,0,0,0,mada,S001
T20260314-03250,2026-03-14T08:46:00,MAIN,Breakfast Set,food,1,45.00,45.00,63.00,0.00,9.45,0,0,0,mada,S001
T20260314-03251,2026-03-14T15:31:00,MAIN,Croissant,other,1,14.00,14.00,58.00,0.00,8.70,0,0,0,visa,S005
T20260314-03251,2026-03-14T15:31:00,MAIN,Matcha Latte,beverage,1,26.00,26.00,58.00,0.00,8.70,0,0,0,visa,S005
T20260314-03251,2026-03-14T15:31:00,MAIN,Latte,beverage,1,18.00,18.00,58.00,0.00,8.70,0,0,0,visa,S005
T20260314-03252,2026-03-14T09:26:00,MAIN,Cappuccino,other,1,20.00,20.00,65.00,0.00,9.75,0,0,0,cash,S002
T20260314-03252,2026-03-14T09:26:00,MAIN,Breakfast Set,food,1,45.00,45.00,65.00,0.00,9.75,0,0,0,cash,S002
T20260314-03253,2026-03-14T12:31:00,MAIN,Flat White,other,1,22.00,22.00,38.00,0.00,5.70,0,0,0,apple_pay,S003
T20260314-03253,2026-03-14T12:31:00,MAIN,Iced Americano,other,1,16.00,16.00,38.00,0.00,5.70,0,0,0,apple_pay,S003
T20260314-03254,2026-03-14T13:43:00,MAIN,Flat White,other,1,22.00,22.00,100.00,0.00,15.00,0,0,0,apple_pay,S005
T20260314-03254,2026-03-14T13:43:00,MAIN,Matcha Latte,beverage,3,26.00,78.00,100.00,0.00,15.00,0,0,0,apple_pay,S005
T20260314-03255,2026-03-14T17:42:00,MAIN,Croissant,other,1,14.00,14.00,108.00,0.00,16.20,0,0,0,apple_pay,S003
T20260314-03255,2026-03-14T17:42:00,MAIN,Chicken Sandwich,food,1,38.00,38.00,108.00,0.00,16.20,0,0,0,apple_pay,S003
T20260314-03255,2026-03-14T17:42:00,MAIN,Dessert of Day,other,1,28.00,28.00,108.00,0.00,16.20,0,0,0,apple_pay,S003
T20260314-03255,2026-03-14T17:42:00,MAIN,Dessert of Day,other,1,28.00,28.00,108.00,0.00,16.20,0,0,0,apple_pay,S003
T20260314-03256,2026-03-14T11:45:00,MAIN,Chicken Sandwich,food,1,38.00,38.00,99.00,0.00,14.85,0,0,0,apple_pay,S005
T20260314-03256,2026-03-14T11:45:00,MAIN,Iced Americano,other,1,16.00,16.00,99.00,0.00,14.85,0,0,0,apple_pay,S005
T20260314-03256,2026-03-14T11:45:00,MAIN,Breakfast Set,food,1,45.00,45.00,99.00,0.00,14.85,0,0,0,apple_pay,S005
T20260314-03257,2026-03-14T14:16:00,MAIN,Flat White,other,1,22.00,22.00,60.00,0.00,9.00,0,0,0,cash,S003
T20260314-03257,2026-03-14T14:16:00,MAIN,Chicken Sandwich,food,1,38.00,38.00,60.00,0.00,9.00,0,0,0,cash,S003
T20260314-03258,2026-03-14T13:44:00,MAIN,Croissant,other,2,14.00,28.00,181.00,0.00,27.15,0,0,0,mada,S001
T20260314-03258,2026-03-14T13:44:00,MAIN,Breakfast Set,food,3,45.00,135.00,181.00,0.00,27.15,0,0,0,mada,S001
T20260314-03258,2026-03-14T13:44:00,MAIN,Latte,beverage,1,18.00,18.00,181.00,0.00,27.15,0,0,0,mada,S001
T20260314-03259,2026-03-14T09:12:00,MAIN,Latte,beverage,1,18.00,18.00,18.00,0.00,2.70,0,0,0,mastercard,S002
T20260314-03260,2026-03-14T20:01:00,MAIN,Latte,beverage,1,18.00,18.00,81.00,0.00,12.15,0,0,0,cash,S001
T20260314-03260,2026-03-14T20:01:00,MAIN,Flat White,other,2,22.00,44.00,81.00,0.00,12.15,0,0,0,cash,S001
T20260314-03260,2026-03-14T20:01:00,MAIN,Croissant,other,1,14.00,14.00,81.00,0.00,12.15,0,0,0,cash,S001
T20260314-03260,2026-03-14T20:01:00,MAIN,Bottled Water,other,1,5.00,5.00,81.00,0.00,12.15,0,0,0,cash,S001
T20260314-03261,2026-03-14T19:13:00,MAIN,Chicken Sandwich,food,2,38.00,76.00,244.00,0.00,36.60,0,0,0,mastercard,S003
T20260314-03261,2026-03-14T19:13:00,MAIN,Matcha Latte,beverage,1,26.00,26.00,244.00,0.00,36.60,0,0,0,mastercard,S003
T20260314-03261,2026-03-14T19:13:00,MAIN,Croissant,other,2,14.00,28.00,244.00,0.00,36.60,0,0,0,mastercard,S003
T20260314-03261,2026-03-14T19:13:00,MAIN,Chicken Sandwich,food,3,38.00,114.00,244.00,0.00,36.60,0,0,0,mastercard,S003
T20260314-03262,2026-03-14T12:16:00,MAIN,Breakfast Set,food,1,45.00,45.00,45.00,0.00,6.75,0,0,0,mastercard,S005
T20260314-03263,2026-03-14T09:13:00,MAIN,Bottled Water,other,1,5.00,5.00,23.00,0.00,3.45,0,0,0,mada,S001
T20260314-03263,2026-03-14T09:13:00,MAIN,Latte,beverage,1,18.00,18.00,23.00,0.00,3.45,0,0,0,mada,S001
T20260314-03264,2026-03-14T18:41:00,MAIN,Chicken Sandwich,food,3,38.00,114.00,114.00,0.00,17.10,0,0,0,cash,S002
T20260314-03265,2026-03-14T14:06:00,MAIN,Cappuccino,other,1,20.00,20.00,52.00,0.00,7.80,0,0,0,visa,S005
T20260314-03265,2026-03-14T14:06:00,MAIN,Iced Americano,other,2,16.00,32.00,52.00,0.00,7.80,0,0,0,visa,S005
T20260314-03266,2026-03-14T18:21:00,MAIN,Matcha Latte,beverage,1,26.00,26.00,73.00,0.00,10.95,0,0,0,mada,S005
T20260314-03266,2026-03-14T18:21:00,MAIN,Mocha,beverage,1,24.00,24.00,73.00,0.00,10.95,0,0,0,mada,S005
T20260314-03266,2026-03-14T18:21:00,MAIN,Bottled Water,other,1,5.00,5.00,73.00,0.00,10.95,0,0,0,mada,S005
T20260314-03266,2026-03-14T18:21:00,MAIN,Latte,beverage,1,18.00,18.00,73.00,0.00,10.95,0,0,0,mada,S005
T20260314-03267,2026-03-14T12:30:00,MAIN,Iced Americano,other,1,16.00,16.00,61.00,0.00,9.15,0,0,0,apple_pay,S001
T20260314-03267,2026-03-14T12:30:00,MAIN,Breakfast Set,food,1,45.00,45.00,61.00,0.00,9.15,0,0,0,apple_pay,S001
T20260314-03268,2026-03-14T18:33:00,MAIN,Breakfast Set,food,1,45.00,45.00,134.00,0.00,20.10,0,0,0,visa,S002
T20260314-03268,2026-03-14T18:33:00,MAIN,Matcha Latte,beverage,1,26.00,26.00,134.00,0.00,20.10,0,0,0,visa,S002
T20260314-03268,2026-03-14T18:33:00,MAIN,Latte,beverage,1,18.00,18.00,134.00,0.00,20.10,0,0,0,visa,S002
T20260314-03268,2026-03-14T18:33:00,MAIN,Breakfast Set,food,1,45.00,45.00,134.00,0.00,20.10,0,0,0,visa,S002
T20260314-03269,2026-03-14T10:12:00,MAIN,Chicken Sandwich,food,1,38.00,38.00,38.00,0.00,5.70,0,0,0,mada,S005
T20260314-03270,2026-03-14T17:59:00,MAIN,Iced Americano,other,1,16.00,16.00,16.00,0.00,2.40,0,0,0,mastercard,S002
