transaction_id,timestamp,branch,item,category,qty,unit_price,line_total,ticket_total,discount,tax,void,comp,refund,payment_method,staff
T20260221-01235,2026-02-21T19:26:00,MAIN,Breakfast Set,food,1,45.00,45.00,87.00,0.00,13.05,0,0,0,visa,S004
T20260221-01235,2026-02-21T19:26:00,MAIN,Flat White,other,1,22.00,22.00,87.00,0.00,13.05,0,0,0,visa,S004
T20260221-01236,2026-02-21T18:33:00,MAIN,Mocha,beverage,1,24.00,24.00,24.00,0.00,3.60,0,0,0,cash,S005
T20260221-01237,2026-02-21T15:44:00,MAIN,Dessert of Day,other,1,28.00,28.00,28.00,0.00,4.20,0,0,0,cash,S002
T20260221-01238,2026-02-21T10:23:00,MAIN,Croissant,other,2,14.00,28.00,56.00,0.00,8.40,0,0,0,mastercard,S004
T20260221-01238,2026-02-21T10:23:00,MAIN,Dessert of Day,other,1,28.00,28.00,56.00,0.00,8.40,0,0,0,mastercard,S004
T20260221-01239,2026-02-21T14:40:00,MAIN,Breakfast Set,food,2,45.00,90.00,146.00,0.00,21.90,0,0,0,visa,S001
T20260221-01239,2026-02-21T14:40:00,MAIN,Dessert of Day,other,1,28.00,28.00,146.00,0.00,21.90,0,0,0,visa,S001
T20260221-01239,2026-02-21T14:40:00,MAIN,Dessert of Day,other,1,28.00,28.00,146.00,0.00,21.90,0,0,0,visa,S001
T20260221-01240,2026-02-21T14:55:00,MAIN,Iced Americano,other,1,16.00,16.00,34.00,0.00,5.10,0,0,0,apple_pay,S003
T20260221-01240,2026-02-21T14:55:00,MAIN,Latte,beverage,1,18.00,18.00,34.00,0.00,5.10,0,0,0,apple_pay,S003
T20260221-01241,2026-02-21T09:13:00,MAIN,Matcha Latte,beverage,1,26.00,26.00,116.00,0.00,17.40,0,0,0,cash,S002
T20260221-01241,2026-02-21T09:13:00,MAIN,Mocha,beverage,1,24.00,24.00,116.00,0.00,17.40,0,0,0,cash,S002
T20260221-01241,2026-02-21T09:13:00,MAIN,Chicken Sandwich,food,1,38.00,38.00,116.00,0.00,17.40,0,0,0,cash,S002
T20260221-01241,2026-02-21T09:13:00,MAIN,Dessert of Day,other,1,28.00,28.00,116.00,0.00,17.40,0,0,0,cash,S002
T20260221-01242,2026-02-21T17:54:00,MAIN,Iced Americano,other,1,16.00,16.00,83.00,0.00,12.45,0,0,0,visa,S002
T20260221-01242,2026-02-21T17:54:00,MAIN,Breakfast Set,food,1,45.00,45.00,83.00,0.00,12.45,0,0,0,visa,S002
T20260221-01242,2026-02-21T17:54:00,MAIN,Flat White,other,1,22.00,22.00,83.00,0.00,12.45,0,0,0,visa,S002
T20260221-01243,2026-02-21T09:32:00,MAIN,Croissant,other,1,14.00,14.00,38.00,0.00,5.70,0,0,0,cash,S003
T20260221-01243,2026-02-21T09:32:00,MAIN,Mocha,beverage,1,24.00,24.00,38.00,0.00,5.70,0,0,0,cash,S003
T20260221-01244,2026-02-21T18:01:00,MAIN,Bottled Water,other,1,5.00,5.00,33.00,0.00,4.95,0,0,0,apple_pay,S004
T20260221-01244,2026-02-21T18:01:00,MAIN,Dessert of Day,other,1,28.00,28.00,33.00,0.00,4.95,0,0,0,apple_pay,S004
T20260221-01245,2026-02-21T12:56:00,MAIN,Bottled Water,other,1,5.00,5.00,5.00,0.00,0.75,0,0,0,apple_pay,S001
T20260221-01246,2026-02-21T09:34:00,MAIN,Bottled Water,other,1,5.00,5.00,5.00,0.00,0.75,0,0,0,mada,S005
T20260221-01247,2026-02-21T17:15:00,MAIN,Dessert of Day,other,1,28.00,28.00,38.00,0.00,5.70,0,0,0,cash,S003
T20260221-01247,2026-02-21T17:15:00,MAIN,Bottled Water,other,2,5.00,10.00,38.00,0.00,5.70,0,0,0,cash,S003
T20260221-01248,2026-02-21T19:03:00,MAIN,Cappuccino,other,2,20.00,40.00,54.00,0.00,8.10,0,0,0,visa,S001
T20260221-01248,2026-02-21T19:03:00,MAIN,Croissant,other,1,14.00,14.00,54.00,0.00,8.10,0,0,0,visa,S001
T20260221-01249,2026-02-21T11:44:00,MAIN,Mocha,beverage,1,24.00,24.00,82.00,0.00,12.30,0,0,0,cash,S005
T20260221-01249,2026-02-21T11:44:00,MAIN,Croissant,other,1,14.00,14.00,82.00,0.00,12.30,0,0,0,cash,S005
T20260221-01249,2026-02-21T11:44:00,MAIN,Iced Americano,other,1,16.00,16.00,82.00,0.00,12.30,0,0,0,cash,S005
T20260221-01249,2026-02-21T11:44:00,MAIN,Dessert of Day,other,1,28.00,28.00,82.00,0.00,12.30,0,0,0,cash,S005
T20260221-01250,2026-02-21T14:33:00,MAIN,Breakfast Set,food,1,45.00,45.00,90.00,0.00,13.50,0,0,0,apple_pay,S003
T20260221-01250,2026-02-21T14:33:00,MAIN,Breakfast Set,food,1,45.00,45.00,90.00,0.00,13.50,0,0,0,apple_pay,S003
T20260221-01251,2026-02-21T12:50:00,MAIN,Dessert of Day,other,2,28.00,56.00,56.00,0.00,8.40,0,0,0,cash,S001
T20260221-01252,2026-02-21T19:38:00,MAIN,Dessert of Day,other,1,28.00,28.00,66.00,0.00,9.90,0,0,0,visa,S005
T20260221-01252,2026-02-21T19:38:00,MAIN,Chicken Sandwich,food,1,38.00,38.00,66.00,0.00,9.90,0,0,0,visa,S005
T20260221-01253,2026-02-21T13:18:00,MAIN,Chicken Sandwich,food,1,38.00,38.00,58.00,0.00,8.70,0,0,0,visa,S001
T20260221-01253,2026-02-21T13:18:00,MAIN,Cappuccino,other,1,20.00,20.00,58.00,0.00,8.70,0,0,0,visa,S001
T20260221-01254,2026-02-21T09:52:00,MAIN,Chicken Sandwich,food,1,38.00,38.00,62.00,0.00,9.30,0,0,0,mastercard,S002
T20260221-01254,2026-02-21T09:52:00,MAIN,Mocha,beverage,1,24.00,24.00,62.00,0.00,9.30,0,0,0,mastercard,S002
T20260221-01255,2026-02-21T10:18:00,MAIN,Flat White,other,1,22.00,22.00,55.00,0.00,8.25,0,0,0,cash,S001
T20260221-01255,2026-02-21T10:18:00,MAIN,Dessert of Day,other,1,28.00,28.00,55.00,0.00,8.25,0,0,0,cash,S001
T20260221-01255,2026-02-21T10:18:00,MAIN,Bottled Water,other,1,5.00,5.00,55.00,0.00,8.25,0,0,0,cash,S001
T20260221-01256,2026-02-21T13:29:00,MAIN,Mocha,beverage,1,24.00,24.00,49.00,0.00,7.35,0,0,0,visa,S003
T20260221-01256,2026-02-21T13:29:00,MAIN,Bottled Water,other,1,5.00,5.00,49.00,0.00,7.35,0,0,0,visa,S003
T20260221-01256,2026-02-21T13:29:00,MAIN,Cappuccino,other,1,20.00,20.00,49.00,0.00,7.35,0,0,0,visa,S003
T20260221-01257,2026-02-21T09:16:00,MAIN,Bottled Water,other,2,5.00,10.00,64.00,0.00,9.60,0,0,0,cash,S002
T20260221-01257,2026-02-21T09:16:00,MAIN,Latte,beverage,1,18.00,18.00,64.00,0.00,9.60,0,0,0,cash,S002
T20260221-01257,2026-02-21T09:16:00,MAIN,Latte,beverage,2,18.00,36.00,64.00,0.00,9.60,0,0,0,cash,S002
T20260221-01258,2026-02-21T10:17:00,MAIN,Croissant,other,1,14.00,14.00,14.00,0.00,2.10,1,0,0,visa,S002
T20260221-01259,2026-02-21T13:53:00,MAIN,Mocha,beverage,2,24.00,48.00,48.00,0.00,7.20,0,0,0,apple_pay,S001
T20260221-01260,2026-02-21T14:33:00,MAIN,Breakfast Set,food,1,45.00,45.00,45.00,0.00,6.75,0,0,0,mastercard,S002
T20260221-01261,2026-02-21T20:14:00,MAIN,Bottled Water,other,1,5.00,5.00,58.00,0.00,8.70,0,0,0,cash,S002
T20260221-01261,2026-02-21T20:14:00,MAIN,Cappuccino,other,1,20.00,20.00,58.00,0.00,8.70,0,0,0,cash,S002
T20260221-01261,2026-02-21T20:14:00,MAIN,Dessert of Day,other,1,28.00,28.00,58.00,0.00,8.70,0,0,0,cash,S002
T20260221-01261,2026-02-21T20:14:00,MAIN,Bottled Water,other,1,5.00,5.00,58.00,0.00,8.70,0,0,0,cash,S002
T20260221-01262,2026-02-21T20:18:00,MAIN,Bottled Water,other,1,5.00,5.00,43.00,0.00,6.45,0,0,0,cash,S001
T20260221-01262,2026-02-21T20:18:00,MAIN,Flat White,other,1,22.00,22.00,43.00,0.00,6.45,0,0,0,cash,S001
T20260221-01262,2026-02-21T20:18:00,MAIN,Iced Americano,other,1,16.00,16.00,43.00,0.00,6.45,0,0,0,cash,S001
T20260221-01263,2026-02-21T16:30:00,MAIN,Matcha Latte,beverage,1,26.00,26.00,26.00,0.00,3.90,0,0,0,cash,S005
T20260221-01264,2026-02-21T13:12:00,MAIN,Matcha Latte,beverage,2,26.00,52.00,71.00,0.00,10.65,0,0,0,mastercard,S005
T20260221-01264,2026-02-21T13:12:00,MAIN,Bottled Water,other,1,5.00,5.00,71.00,0.00,10.65,0,0,0,mastercard,S005
T20260221-01264,2026-02-21T13:12:00,MAIN,Croissant,other,1,14.00,14.00,71.00,0.00,10.65,0,0,0,mastercard,S005
T20260221-01265,2026-02-21T12:20:00,MAIN,Iced Americano,other,1,16.00,16.00,16.00,0.00,2.40,0,0,0,visa,S003
T20260221-01266,2026-02-21T19:28:00,MAIN,Flat White,other,2,22.00,44.00,44.00,0.00,6.60,0,0,0,cash,S005
T20260221-01267,2026-02-21T14:50:00,MAIN,Dessert of Day,other,1,28.00,28.00,33.00,0.00,4.95,0,0,0,mastercard,S005
T20260221-01267,2026-02-21T14:50:00,MAIN,Bottled Water,other,1,5.00,5.00,33.00,0.00,4.95,0,0,0,mastercard,S005
T20260221-01268,2026-02-21T12:11:00,MAIN,Breakfast Set,food,1,45.00,45.00,90.00,0.00,13.50,0,0,0,apple_pay,S002
T20260221-01268,2026-02-21T12:11:00,MAIN,Breakfast Set,food,1,45.00,45.00,90.00,0.00,13.50,0,0,0,apple_pay,S002
T20260221-01269,2026-02-21T09:36:00,MAIN,Croissant,other,1,14.00,14.00,14.00,0.00,2.10,0,0,0,mada,S005
T20260221-01270,2026-02-21T21:26:00,MAIN,Cappuccino,other,1,20.00,20.00,121.00,0.00,18.15,0,0,0,mada,S001
T20260221-01270,2026-02-21T21:26:00,MAIN,Breakfast Set,food,1,45.00,45.00,121.00,0.00,18.15,0,0,0,mada,S001
T20260221-01270,2026-02-21T21:26:00,MAIN,Dessert of Day,other,2,28.00,56.00,121.00,0.00,18.15,0,0,0,mada,S001
T20260221-01271,2026-02-21T18:30:00,MAIN,Cappuccino,other,1,20.00,20.00,139.00,0.00,20.85,0,0,0,apple_pay,S003
T20260221-01271,2026-02-21T18:30:00,MAIN,Matcha Latte,beverage,1,26.00,26.00,139.00,0.00,20.85,0,0,0,apple_pay,S003
T20260221-01271,2026-02-21T18:30:00,MAIN,Breakfast Set,food,1,45.00,45.00,139.00,0.00,20.85,0,0,0,apple_pay,S003
T20260221-01271,2026-02-21T18:30:00,MAIN,Iced Americano,other,3,16.00,48.00,139.00,0.00,20.85,0,0,0,apple_pay,S003
T20260221-01272,2026-02-21T21:40:00,MAIN,Cappuccino,other,1,20.00,20.00,44.00,0.00,6.60,0,0,0,apple_pay,S003
T20260221-01272,2026-02-21T21:40:00,MAIN,Mocha,beverage,1,24.00,24.00,44.00,0.00,6.60,0,0,0,apple_pay,S003
T20260221-01273,2026-02-21T09:38:00,MAIN,Mocha,beverage,1,24.00,24.00,50.00,0.00,7.50,0,0,0,mastercard,S004
T20260221-01273,2026-02-21T09:38:00,MAIN,Matcha Latte,beverage,1,26.00,26.00,50.00,0.00,7.50,0,0,0,mastercard,S004
T20260221-01274,2026-02-21T15:32:00,MAIN,Croissant,other,1,14.00,14.00,14.00,0.00,2.10,0,0,0,mada,S004
T20260221-01275,2026-02-21T10:48:00,MAIN,Bottled Water,other,3,5.00,15.00,88.00,0.00,13.20,0,0,0,apple_pay,S002
T20260221-01275,2026-02-21T10:48:00,MAIN,Dessert of Day,other,1,28.00,28.00,88.00,0.00,13.20,0,0,0,apple_pay,S002
T20260221-01275,2026-02-21T10:48:00,MAIN,Breakfast Set,food,1,45.00,45.00,88.00,0.00,13.20,0,0,0,apple_pay,S002
T20260221-01276,2026-02-21T20:09:00,MAIN,Matcha Latte,beverage,1,26.00,26.00,64.00,0.00,9.60,0,0,0,cash,S005
T20260221-01276,2026-02-21T20:09:00,MAIN,Chicken Sandwich,food,1,38.00,38.00,64.00,0.00,9.60,0,0,0,cash,S005
T20260222-01277,2026-02-22T14:51:00,MAIN,Iced Americano,other,1,16.00,16.00,44.00,0.00,6.60,0,0,0,cash,S004
T20260222-01277,2026-02-22T14:51:00,MAIN,Dessert of Day,other,1,28.00,28.00,44.00,0.00,6.60,0,0,0,cash,S004
T20260222-01278,2026-02-22T16:04:00,MAIN,Mocha,beverage,1,24.00,24.00,159.00,0.00,23.85,0,0,0,mada,S004
T20260222-01278,2026-02-22T16:04:00,MAIN,Mocha,beverage,1,24.00,24.00,159.00,0.00,23.85,0,0,0,mada,S004
T20260222-01278,2026-02-22T16:04:00,MAIN,Flat White,other,3,22.00,66.00,159.00,0.00,23.85,0,0,0,mada,S004
T20260222-01278,2026-02-22T16:04:00,MAIN,Breakfast Set,food,1,45.00,45.00,159.00,0.00,23.85,0,0,0,mada,S004
T20260222-01279,2026-02-22T09:25:00,MAIN,Breakfast Set,food,2,45.00,90.00,216.00,0.00,32.40,0,0,0,mastercard,S002
T20260222-01279,2026-02-22T09:25:00,MAIN,Flat White,other,1,22.00,22.00,216.00,0.00,32.40,0,0,0,mastercard,S002
T20260222-01279,2026-02-22T09:25:00,MAIN,Croissant,other,1,14.00,14.00,216.00,0.00,32.40,0,0,0,mastercard,S002
T20260222-01279,2026-02-22T09:25:00,MAIN,Breakfast Set,food,2,45.00,90.00,216.00,0.00,32.40,0,0,0,mastercard,S002
T20260222-01280,2026-02-22T12:46:00,MAIN,Flat White,other,1,22.00,22.00,60.00,0.00,9.00,0,0,0,mastercard,S003
T20260222-01280,2026-02-22T12:46:00,MAIN,Chicken Sandwich,food,1,38.00,38.00,60.00,0.00,9.00,0,0,0,mastercard,S003
T20260222-01281,2026-02-22T19:55:00,MAIN,Matcha Latte,beverage,1,26.00,26.00,68.00,0.00,10.20,0,0,0,visa,S001
T20260222-01281,2026-02-22T19:55:00,MAIN,Dessert of Day,other,1,28.00,28.00,68.00,0.00,10.20,0,0,0,visa,S001
T20260222-01281,2026-02-22T19:55:00,MAIN,Croissant,other,1,14.00,14.00,68.00,0.00,10.20,0,0,0,visa,S001
T20260222-01282,2026-02-22T11:31:00,MAIN,Breakfast Set,food,1,45.00,45.00,111.00,0.00,16.65,0,0,0,cash,S002
T20260222-01282,2026-02-22T11:31:00,MAIN,Iced Americano,other,3,16.00,48.00,111.00,0.00,16.65,0,0,0,cash,S002
T20260222-01282,2026-02-22T11:31:00,MAIN,Latte,beverage,1,18.00,18.00,111.00,0.00,16.65,0,0,0,cash,S002
T20260222-01283,2026-02-22T09:40:00,MAIN,Matcha Latte,beverage,2,26.00,52.00,52.00,0.00,7.80,0,0,0,mastercard,S004
T20260222-01284,2026-02-22T18:34:00,MAIN,Croissant,other,1,14.00,14.00,14.00,0.00,2.10,0,0,0,cash,S003
T20260222-01285,2026-02-22T19:19:00,MAIN,Bottled Water,other,2,5.00,10.00,86.00,0.00,12.90,0,0,0,cash,S003
T20260222-01285,2026-02-22T19:19:00,MAIN,Bottled Water,other,2,5.00,10.00,86.00,0.00,12.90,0,0,0,cash,S003
T20260222-01285,2026-02-22T19:19:00,MAIN,Flat White,other,2,22.00,44.00,86.00,0.00,12.90,0,0,0,cash,S003
T20260222-01285,2026-02-22T19:19:00,MAIN,Flat White,other,1,22.00,22.00,86.00,0.00,12.90,0,0,0,cash,S003
T20260222-01286,2026-02-22T11:11:00,MAIN,Flat White,other,1,22.00,22.00,83.00,0.00,12.45,0,0,0,mastercard,S005
T20260222-01286,2026-02-22T11:11:00,MAIN,Iced Americano,other,1,16.00,16.00,83.00,0.00,12.45,0,0,0,mastercard,S005
T20260222-01286,2026-02-22T11:11:00,MAIN,Breakfast Set,food,1,45.00,45.00,83.00,0.00,12.45,0,0,0,mastercard,S005
T20260222-01287,2026-02-22T13:03:00,MAIN,Chicken Sandwich,food,1,38.00,38.00,38.00,0.00,5.70,0,0,0,cash,S002
T20260222-01288,2026-02-22T10:16:00,MAIN,Flat White,other,2,22.00,44.00,58.00,0.00,8.70,0,0,0,cash,S003
T20260222-01288,2026-02-22T10:16:00,MAIN,Croissant,other,1,14.00,14.00,58.00,0.00,8.70,0,0,0,cash,S003
T20260222-01289,2026-02-22T13:00:00,MAIN,Flat White,other,2,22.00,44.00,49.00,0.00,7.35,0,0,0,visa,S005
T20260222-01289,2026-02-22T13:00:00,MAIN,Bottled Water,other,1,5.00,5.00,49.00,0.00,7.35,0,0,0,visa,S005
T20260222-01290,2026-02-22T09:51:00,MAIN,Matcha Latte,beverage,1,26.00,26.00,26.00,0.00,3.90,0,0,0,mastercard,S001
T20260222-01291,2026-02-22T10:18:00,MAIN,Latte,beverage,1,18.00,18.00,18.00,0.00,2.70,0,0,0,cash,S005
T20260222-01292,2026-02-22T12:59:00,MAIN,Mocha,beverage,2,24.00,48.00,98.00,0.00,14.70,0,0,0,visa,S004
T20260222-01292,2026-02-22T12:59:00,MAIN,Mocha,beverage,1,24.00,24.00,98.00,0.00,14.70,0,0,0,visa,S004
T20260222-01292,2026-02-22T12:59:00,MAIN,Matcha Latte,beverage,1,26.00,26.00,98.00,0.00,14.70,0,0,0,visa,S004
T20260222-01293,2026-02-22T09:03:00,MAIN,Latte,beverage,1,18.00,18.00,44.00,0.00,6.60,0,0,0,cash,S004
T20260222-01293,2026-02-22T09:03:00,MAIN,Matcha Latte,beverage,1,26.00,26.00,44.00,0.00,6.60,0,0,0,cash,S004
T20260222-01294,2026-02-22T17:48:00,MAIN,Latte,beverage,1,18.00,18.00,89.00,0.00,13.35,0,0,0,cash,S005
T20260222-01294,2026-02-22T17:48:00,MAIN,Matcha Latte,beverage,1,26.00,26.00,89.00,0.00,13.35,0,0,0,cash,S005
T20260222-01294,2026-02-22T17:48:00,MAIN,Breakfast Set,food,1,45.00,45.00,89.00,0.00,13.35,0,0,0,cash,S005
T20260222-01295,2026-02-22T14:39:00,MAIN,Matcha Latte,beverage,1,26.00,26.00,71.00,0.00,10.65,0,0,0,cash,S003
T20260222-01295,2026-02-22T14:39:00,MAIN,Breakfast Set,food,1,45.00,45.00,71.00,0.00,10.65,0,0,0,cash,S003
T20260222-01296,2026-02-22T19:45:00,MAIN,Dessert of Day,other,1,28.00,28.00,33.00,0.00,4.95,0,0,0,mada,S005
T20260222-01296,2026-02-22T19:45:00,MAIN,Bottled Water,other,1,5.00,5.00,33.00,0.00,4.95,0,0,0,mada,S005
T20260222-01297,2026-02-22T21:36:00,MAIN,Breakfast Set,food,1,45.00,45.00,50.00,0.00,7.50,0,0,0,visa,S001
T20260222-01297,2026-02-22T21:36:00,MAIN,Bottled Water,other,1,5.00,5.00,50.00,0.00,7.50,0,0,0,visa,S001
T20260222-01298,2026-02-22T13:13:00,MAIN,Cappuccino,other,1,20.00,20.00,20.00,0.00,3.00,0,0,0,mada,S002
T20260222-01299,2026-02-22T09:21:00,MAIN,Breakfast Set,food,1,45.00,45.00,63.00,0.00,9.45,0,0,0,cash,S002
T20260222-01299,2026-02-22T09:21:00,MAIN,Latte,beverage,1,18.00,18.00,63.00,0.00,9.45,0,0,0,cash,S002
T20260222-01300,2026-02-22T17:16:00,MAIN,Cappuccino,other,1,20.00,20.00,42.00,0.00,6.30,0,0,0,mada,S002
T20260222-01300,2026-02-22T17:16:00,MAIN,Flat White,other,1,22.00,22.00,42.00,0.00,6.30,0,0,0,mada,S002
T20260222-01301,2026-02-22T21:05:00,MAIN,Croissant,other,1,14.00,14.00,42.00,0.00,6.30,0,0,0,visa,S002
T20260222-01301,2026-02-22T21:05:00,MAIN,Dessert of Day,other,1,28.00,28.00,42.00,0.00,6.30,0,0,0,visa,S002
T20260222-01302,2026-02-22T22:49:00,MAIN,Breakfast Set,food,3,45.00,135.00,167.00,0.00,25.05,0,0,0,mada,S005
T20260222-01302,2026-02-22T22:49:00,MAIN,Iced Americano,other,2,16.00,32.00,167.00,0.00,25.05,0,0,0,mada,S005
T20260222-01303,2026-02-22T17:55:00,MAIN,Dessert of Day,other,1,28.00,28.00,54.00,0.00,8.10,0,0,0,visa,S004
T20260222-01303,2026-02-22T17:55:00,MAIN,Matcha Latte,beverage,1,26.00,26.00,54.00,0.00,8.10,0,0,0,visa,S004
T20260223-01304,2026-02-23T18:36:00,MAIN,Flat White,other,1,22.00,22.00,88.00,0.00,13.20,0,0,0,cash,S002
T20260223-01304,2026-02-23T18:36:00,MAIN,Flat White,other,3,22.00,66.00,88.00,0.00,13.20,0,0,0,cash,S002
T20260223-01305,2026-02-23T18:15:00,MAIN,Matcha Latte,beverage,1,26.00,26.00,54.00,0.00,8.10,0,0,0,cash,S001
T20260223-01305,2026-02-23T18:15:00,MAIN,Dessert of Day,other,1,28.00,28.00,54.00,0.00,8.10,0,0,0,cash,S001
T20260223-01306,2026-02-23T22:12:00,MAIN,Iced Americano,other,3,16.00,48.00,48.00,0.00,7.20,0,0,0,apple_pay,S005
T20260223-01307,2026-02-23T17:16:00,MAIN,Bottled Water,other,1,5.00,5.00,23.00,0.00,3.45,1,0,0,cash,S004
T20260223-01307,2026-02-23T17:16:00,MAIN,Latte,beverage,1,18.00,18.00,23.00,0.00,3.45,1,0,0,cash,S004
T20260223-01308,2026-02-23T09:10:00,MAIN,Latte,beverage,1,18.00,18.00,72.00,0.00,10.80,0,0,0,mada,S005
T20260223-01308,2026-02-23T09:10:00,MAIN,Latte,beverage,3,18.00,54.00,72.00,0.00,10.80,0,0,0,mada,S005
T20260223-01309,2026-02-23T20:26:00,MAIN,Mocha,beverage,1,24.00,24.00,38.00,0.00,5.70,0,0,0,apple_pay,S003
T20260223-01309,2026-02-23T20:26:00,MAIN,Croissant,other,1,14.00,14.00,38.00,0.00,5.70,0,0,0,apple_pay,S003
T20260223-01310,2026-02-23T18:01:00,MAIN,Matcha Latte,beverage,1,26.00,26.00,255.00,0.00,38.25,0,0,0,visa,S003
T20260223-01310,2026-02-23T18:01:00,MAIN,Dessert of Day,other,2,28.00,56.00,255.00,0.00,38.25,0,0,0,visa,S003
T20260223-01310,2026-02-23T18:01:00,MAIN,Breakfast Set,food,3,45.00,135.00,255.00,0.00,38.25,0,0,0,visa,S003
T20260223-01310,2026-02-23T18:01:00,MAIN,Chicken Sandwich,food,1,38.00,38.00,255.00,0.00,38.25,0,0,0,visa,S003
T20260223-01311,2026-02-23T17:52:00,MAIN,Flat White,other,1,22.00,22.00,89.00,0.00,13.35,0,0,0,visa,S002
T20260223-01311,2026-02-23T17:52:00,MAIN,Flat White,other,1,22.00,22.00,89.00,0.00,13.35,0,0,0,visa,S002
T20260223-01311,2026-02-23T17:52:00,MAIN,Breakfast Set,food,1,45.00,45.00,89.00,0.00,13.35,0,0,0,visa,S002
T20260223-01312,2026-02-23T08:39:00,MAIN,Croissant,other,1,14.00,14.00,124.00,0.00,18.60,0,0,0,cash,S003
T20260223-01312,2026-02-23T08:39:00,MAIN,Iced Americano,other,2,16.00,32.00,124.00,0.00,18.60,0,0,0,cash,S003
T20260223-01312,2026-02-23T08:39:00,MAIN,Matcha Latte,beverage,3,26.00,78.00,124.00,0.00,18.60,0,0,0,cash,S003
T20260223-01313,2026-02-23T13:25:00,MAIN,Bottled Water,other,1,5.00,5.00,140.00,0.00,21.00,0,0,0,cash,S003
T20260223-01313,2026-02-23T13:25:00,MAIN,Breakfast Set,food,3,45.00,135.00,140.00,0.00,21.00,0,0,0,cash,S003
T20260223-01314,2026-02-23T08:37:00,MAIN,Latte,beverage,1,18.00,18.00,18.00,0.00,2.70,0,0,0,cash,S005
T20260223-01315,2026-02-23T18:42:00,MAIN,Croissant,other,1,14.00,14.00,30.00,0.00,4.50,0,0,0,visa,S002
T20260223-01315,2026-02-23T18:42:00,MAIN,Iced Americano,other,1,16.00,16.00,30.00,0.00,4.50,0,0,0,visa,S002
T20260223-01316,2026-02-23T16:24:00,MAIN,Matcha Latte,beverage,1,26.00,26.00,82.00,0.00,12.30,0,0,0,cash,S004
T20260223-01316,2026-02-23T16:24:00,MAIN,Dessert of Day,other,2,28.00,56.00,82.00,0.00,12.30,0,0,0,cash,S004
T20260223-01317,2026-02-23T13:57:00,MAIN,Mocha,beverage,1,24.00,24.00,58.00,0.00,8.70,0,0,0,mada,S001
T20260223-01317,2026-02-23T13:57:00,MAIN,Croissant,other,1,14.00,14.00,58.00,0.00,8.70,0,0,0,mada,S001
T20260223-01317,2026-02-23T13:57:00,MAIN,Cappuccino,other,1,20.00,20.00,58.00,0.00,8.70,0,0,0,mada,S001
T20260223-01318,2026-02-23T11:08:00,MAIN,Flat White,other,1,22.00,22.00,44.00,0.00,6.60,0,0,0,mada,S002
T20260223-01318,2026-02-23T11:08:00,MAIN,Flat White,other,1,22.00,22.00,44.00,0.00,6.60,0,0,0,mada,S002
T20260223-01319,2026-02-23T08:05:00,MAIN,Iced Americano,other,1,16.00,16.00,90.00,0.00,13.50,0,0,0,cash,S005
T20260223-01319,2026-02-23T08:05:00,MAIN,Matcha Latte,beverage,1,26.00,26.00,90.00,0.00,13.50,0,0,0,cash,S005
T20260223-01319,2026-02-23T08:05:00,MAIN,Mocha,beverage,2,24.00,48.00,90.00,0.00,13.50,0,0,0,cash,S005
T20260223-01320,2026-02-23T12:52:00,MAIN,Flat White,other,1,22.00,22.00,55.00,0.00,8.25,0,0,0,mada,S001
T20260223-01320,2026-02-23T12:52:00,MAIN,Bottled Water,other,1,5.00,5.00,55.00,0.00,8.25,0,0,0,mada,S001
T20260223-01320,2026-02-23T12:52:00,MAIN,Dessert of Day,other,1,28.00,28.00,55.00,0.00,8.25,0,0,0,mada,S001
T20260223-01321,2026-02-23T12:16:00,MAIN,Mocha,beverage,1,24.00,24.00,62.00,0.00,9.30,1,0,0,cash,S004
T20260223-01321,2026-02-23T12:16:00,MAIN,Chicken Sandwich,food,1,38.00,38.00,62.00,0.00,9.30,1,0,0,cash,S004
T20260223-01322,2026-02-23T13:51:00,MAIN,Breakfast Set,food,1,45.00,45.00,90.00,0.00,13.50,0,0,0,cash,S002
T20260223-01322,2026-02-23T13:51:00,MAIN,Breakfast Set,food,1,45.00,45.00,90.00,0.00,13.50,0,0,0,cash,S002
T20260223-01323,2026-02-23T18:11:00,MAIN,Matcha Latte,beverage,1,26.00,26.00,68.00,0.00,10.20,0,0,0,mada,S005
T20260223-01323,2026-02-23T18:11:00,MAIN,Croissant,other,3,14.00,42.00,68.00,0.00,10.20,0,0,0,mada,S005
T20260223-01324,2026-02-23T18:44:00,MAIN,Cappuccino,other,2,20.00,40.00,78.00,0.00,11.70,0,0,0,visa,S001
T20260223-01324,2026-02-23T18:44:00,MAIN,Chicken Sandwich,food,1,38.00,38.00,78.00,0.00,11.70,0,0,0,visa,S001
T20260223-01325,2026-02-23T11:44:00,MAIN,Matcha Latte,beverage,1,26.00,26.00,64.00,0.00,9.60,0,0,0,apple_pay,S003
T20260223-01325,2026-02-23T11:44:00,MAIN,Chicken Sandwich,food,1,38.00,38.00,64.00,0.00,9.60,0,0,0,apple_pay,S003
T20260223-01326,2026-02-23T09:11:00,MAIN,Dessert of Day,other,1,28.00,28.00,28.00,0.00,4.20,0,0,0,mastercard,S003
T20260223-01327,2026-02-23T09:35:00,MAIN,Matcha Latte,beverage,1,26.00,26.00,48.00,0.00,7.20,0,0,0,mada,S004
T20260223-01327,2026-02-23T09:35:00,MAIN,Flat White,other,1,22.00,22.00,48.00,0.00,7.20,0,0,0,mada,S004
